job_position_id,ref_requested_at,ref_requested_date,ref_completed_at,ref_completed_date,ref_approved_at,ref_approved_date,is_mandatory,ref_package_name,ref_form_name,cr_created_at,marked_compliant_at,requested_to_completed_time,completed_to_reviewed_time,requested_to_reviewed_time,requested_to_compliant_time,ref_status,ref_approval_status,requested_to_completed_days,completed_to_reviewed_days,requested_to_reviewed_days,requested_to_compliant_days,requested_to_completed_category,completed_to_reviewed_category,requested_to_reviewed_category,requested_to_compliant_category
14309,2024-03-15 08:28:48.378000,2024-03-15,,,,,false,,111noExpiry,,,,,,,SENT,Requested,,,,,,,,
14309,2024-04-03 13:41:38.332000,2024-04-03,,,,,false,,111noExpiry,,,,,,,SENT,Requested,,,,,,,,
9690,2022-02-08 13:16:04.158000,2022-02-08,2022-02-08 13:16:43.003000,2022-02-08,2024-01-08 14:13:17.273000,2024-01-08,false,,Doctor Reference Form,,,38.845,60396994.27,60397033.115,,APPROVED,Approved,1,700,700,,Low,High,High,
13507,2023-09-07 15:03:32.979000,2023-09-07,2023-11-21 14:31:02.264000,2023-11-21,,,false,,NEW FORM,,,6478049.285,,,,AWAITING_APPROVAL,Submitted,75,,,,High,,,
19782,2025-03-24 03:59:02.308000,2025-03-24,,,,,false,,reference-form-1,,,,,,,SENT,Requested,,,,,,,,
7777,2021-02-08 17:26:10.642000,2021-02-08,2021-02-08 17:27:12.808000,2021-02-08,,,false,,Balabol Reference Form,,,62.166,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1729,2019-04-20 14:26:58.727000,2019-04-20,2019-04-20 14:27:41.366000,2019-04-20,,,false,,Administrator Reference Form,,,42.639,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1729,2019-04-20 14:28:53.260000,2019-04-20,2019-04-20 14:30:31.777000,2019-04-20,,,false,,Administrator Reference Form,,,98.517,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3217,2019-08-19 07:42:39.381000,2019-08-19,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
8541,2021-07-29 15:19:01.987000,2021-07-29,2021-07-29 15:19:37.909000,2021-07-29,,,false,,Reference form 1075,,,35.922,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
8541,2021-07-29 15:15:53.316000,2021-07-29,2021-07-29 15:16:28.671000,2021-07-29,,,false,,Reference form 1075,,,35.355,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1649,2019-04-15 15:36:03.439000,2019-04-15,2019-04-15 15:39:15.568000,2019-04-15,,,false,,Nurse Reference Form,,,192.129,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1649,2019-04-15 15:36:03.441000,2019-04-15,2019-04-15 15:36:40.646000,2019-04-15,,,false,,Nurse Reference Form,,,37.205,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2975,2019-07-31 08:25:50.908000,2019-07-31,,,,,false,,Advanced Nurse Practitionerr Reference Form,,,,,,,SENT,Requested,,,,,,,,
2975,2019-07-31 08:25:50.906000,2019-07-31,,,,,false,,Advanced Nurse Practitionerr Reference Form,,,,,,,SENT,Requested,,,,,,,,
13885,2024-02-27 11:06:51.099000,2024-02-27,2024-02-27 11:07:50.605000,2024-02-27,,,false,,345345,,,59.506,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3764,2019-10-04 09:18:55.064000,2019-10-04,2019-10-04 10:29:55.117000,2019-10-04,,,false,,Reference form 850,,,4260.053,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3764,2019-10-04 09:22:28.894000,2019-10-04,2019-10-04 10:29:59.708000,2019-10-04,,,false,,Reference form 850,,,4050.814,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2,2019-06-17 15:10:12.489000,2019-06-17,2019-06-17 15:12:38.523000,2019-06-17,2019-06-17 15:14:28.175000,2019-06-17,false,,Administrator Reference Form,,,146.034,109.652,255.686,,DENIED,Declined,1,1,1,,Low,Low,Low,
2,2019-06-17 14:50:10.034000,2019-06-17,2019-06-17 15:10:51.387000,2019-06-17,,,false,,Administrator Reference Form,,,1241.353,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2,2019-06-17 14:28:30.128000,2019-06-17,2019-06-17 14:50:47.217000,2019-06-17,2019-06-17 15:09:11.599000,2019-06-17,false,,Administrator Reference Form,,,1337.089,1104.382,2441.471,,APPROVED,Approved,1,1,1,,Low,Low,Low,
1977,2019-05-14 08:26:21.697000,2019-05-14,2019-05-14 08:35:43.329000,2019-05-14,,,false,,Doctor Reference Form,,,561.632,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
8886,2021-09-27 12:57:04.982000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8886,2021-09-27 12:57:01.260000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
8886,2021-09-27 12:56:59.392000,2021-09-27,,,,,false,,,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
895,2018-12-03 22:41:16.906000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.905000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.904000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.902000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.901000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.900000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.899000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.898000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
895,2018-12-03 22:41:16.891000,2018-12-03,,,,,false,,Irish Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1973,2019-05-13 16:44:09.467000,2019-05-13,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1973,2019-05-13 16:44:09.466000,2019-05-13,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2065,2019-05-22 14:51:58.840000,2019-05-22,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
15488,2024-05-15 13:37:20.497000,2024-05-15,2024-05-15 13:38:08.449000,2024-05-15,2024-05-15 13:39:20.348000,2024-05-15,false,,@@,,,47.952,71.899,119.851,,DENIED,Declined,1,1,1,,Low,Low,Low,
2065,2019-06-25 10:07:04.306000,2019-06-25,2019-06-25 10:07:35.282000,2019-06-25,2019-06-25 10:08:32.892000,2019-06-25,false,,Doctor Reference Form,,,30.976,57.61,88.586,,DENIED,Declined,1,1,1,,Low,Low,Low,
6600,2020-07-06 16:26:04.688000,2020-07-06,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
6600,2020-07-06 16:26:01.902000,2020-07-06,2020-07-07 07:30:05.608000,2020-07-07,2020-07-07 07:30:32.093000,2020-07-07,false,,Administrator Reference Form,,,54243.706,26.485,54270.191,,APPROVED,Approved,1,1,1,,Low,Low,Low,
893,2022-04-25 12:10:31.779000,2022-04-25,2022-04-25 12:12:00.283000,2022-04-25,2022-04-25 12:16:44.405000,2022-04-25,false,,Aliaksei reference form,,,88.504,284.122,372.626,,APPROVED,Approved,1,1,1,,Low,Low,Low,
893,2023-02-02 12:12:34.041000,2023-02-02,,,,,false,,Aliaksei reference form,,,,,,,SENT,Requested,,,,,,,,
3621,2019-10-01 09:52:27.331000,2019-10-01,2019-10-01 09:54:20.049000,2019-10-01,2019-10-01 10:09:37.760000,2019-10-01,false,,Doctor Reference Form,,,112.718,917.711,1030.429,,APPROVED,Approved,1,1,1,,Low,Low,Low,
13165,2023-05-18 13:03:16.130000,2023-05-18,,,,,false,,234234,,,,,,,SENT,Requested,,,,,,,,
13165,2023-05-18 13:02:05.855000,2023-05-18,,,,,false,,234234,,,,,,,SENT,Requested,,,,,,,,
8825,2022-04-22 08:48:38.650000,2022-04-22,2022-04-22 08:49:26.111000,2022-04-22,2022-04-22 08:51:23.668000,2022-04-22,false,,111new,,,47.461,117.557,165.018,,APPROVED,Approved,1,1,1,,Low,Low,Low,
12801,2023-08-09 08:22:29.798000,2023-08-09,2023-08-09 08:23:04.130000,2023-08-09,,,false,,asdasdasd,,,34.332,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2736,2019-07-18 14:38:54.086000,2019-07-18,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1978,2019-05-14 08:50:05.978000,2019-05-14,2019-05-14 08:54:07.846000,2019-05-14,,,false,,Advanced Nurse Practitionerr Reference Form,,,241.868,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1978,2019-05-14 08:50:05.976000,2019-05-14,,,,,false,,Advanced Nurse Practitionerr Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2208,2019-10-03 08:58:46.359000,2019-10-03,2019-10-03 08:59:44.873000,2019-10-03,,,false,,Advanced Nurse Practitionerr Reference Form,,,58.514,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3607,2019-09-23 11:44:10.457000,2019-09-23,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2208,2019-12-10 11:13:33.464000,2019-12-10,2019-12-10 11:14:22.904000,2019-12-10,,,false,,Advanced Nurse Practitionerr Reference Form,,,49.44,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3760,2019-10-04 08:33:54.079000,2019-10-04,,,,,false,,Reference form 851,,,,,,,SENT,Requested,,,,,,,,
14745,2024-02-26 17:35:32.277000,2024-02-26,2024-02-26 17:38:48.260000,2024-02-26,,,false,,345345,,,195.983,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
8311,2021-06-22 11:54:57.427000,2021-06-22,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
2232,2019-06-18 13:12:12.141000,2019-06-18,,,,,false,,Advanced Nurse Practitionerr Reference Form,,,,,,,SENT,Requested,,,,,,,,
13664,2025-03-13 16:49:41.875000,2025-03-13,,,,,false,,asfasf,,,,,,,SENT,Requested,,,,,,,,
11519,2023-02-10 09:44:27.143000,2023-02-10,2023-02-10 09:45:57.379000,2023-02-10,2023-02-10 09:46:33.097000,2023-02-10,false,,hehe,,,90.236,35.718,125.954,,APPROVED,Approved,1,1,1,,Low,Low,Low,
11519,2024-02-12 15:28:42.075000,2024-02-12,2024-02-12 15:29:09.687000,2024-02-12,,,false,,hehe,,,27.612,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
11519,2023-02-10 10:02:42.187000,2023-02-10,,,,,false,,hehe,,,,,,,SENT,Requested,,,,,,,,
1677,2019-04-18 13:33:57.637000,2019-04-18,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1677,2019-04-18 13:33:57.635000,2019-04-18,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
2493,2019-09-05 14:26:16.555000,2019-09-05,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
1677,2019-04-18 13:33:57.620000,2019-04-18,2019-04-18 13:34:47.535000,2019-04-18,,,false,,Doctor Reference Form,,,49.915,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
13807,2023-11-03 10:07:14.202000,2023-11-03,,,,,false,,345345,,,,,,,SENT,Requested,,,,,,,,
13807,2023-10-30 08:23:31.011000,2023-10-30,,,,,false,,345345,,,,,,,OPENED,Requested,,,,,,,,
13807,2023-10-05 12:48:52.801000,2023-10-05,2023-10-05 12:49:38.134000,2023-10-05,,,false,,345345,,,45.333,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
13807,2024-07-18 14:02:09.309000,2024-07-18,,,,,false,,345345,,,,,,,SENT,Requested,,,,,,,,
3649,2019-09-27 09:46:18.277000,2019-09-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3649,2019-09-27 09:46:09.885000,2019-09-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3649,2019-09-27 09:45:40.233000,2019-09-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1337,2019-04-19 10:30:03.435000,2019-04-19,,,,,false,,Carer Reference Form,,,,,,,OPENED,Requested,,,,,,,,
9847,2024-08-20 12:29:27.657000,2024-08-20,,,,,false,,Sweet dreams,,,,,,,SENT,Requested,,,,,,,,
15783,2024-06-26 12:47:48.549000,2024-06-26,,,,,false,,Test Reference for Candidate role,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
15783,2024-06-26 11:27:21.133000,2024-06-26,,,,,false,,Test Reference for Candidate role,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
15783,2024-06-26 10:47:49.179000,2024-06-26,,,,,false,,Test Reference for Candidate role,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
15783,2024-06-26 10:47:31.253000,2024-06-26,2024-06-27 07:44:42.306000,2024-06-27,,,false,,Test Reference for Candidate role,,,75431.053,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3346,2019-10-10 08:32:16.891000,2019-10-10,2019-10-10 08:32:38.707000,2019-10-10,,,false,,Doctor Reference Form,,,21.816,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3346,2019-10-10 08:29:17.068000,2019-10-10,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
3346,2019-10-10 08:33:02.763000,2019-10-10,2019-10-10 08:33:37.317000,2019-10-10,,,false,,Doctor Reference Form,,,34.554,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3346,2019-10-10 08:39:58.048000,2019-10-10,2019-10-10 08:42:44.360000,2019-10-10,,,false,,Doctor Reference Form,,,166.312,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3346,2019-10-10 08:36:50.444000,2019-10-10,2019-10-10 08:38:48.823000,2019-10-10,,,false,,Doctor Reference Form,,,118.379,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4229,2019-11-13 08:24:15.110000,2019-11-13,2019-11-13 08:24:58.484000,2019-11-13,,,false,,Doctor Reference Form,,,43.374,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4229,2019-11-13 08:11:07.334000,2019-11-13,2019-11-13 08:15:29.391000,2019-11-13,,,false,,Doctor Reference Form,,,262.057,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4229,2019-11-11 12:24:53.661000,2019-11-11,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
4229,2019-11-11 12:24:37.415000,2019-11-11,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
4229,2019-11-13 08:08:52.206000,2019-11-13,2019-11-13 08:10:45.317000,2019-11-13,,,false,,Doctor Reference Form,,,113.111,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4229,2019-11-11 12:25:27.988000,2019-11-11,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
4229,2019-11-13 08:15:52.476000,2019-11-13,2019-11-13 08:24:00.404000,2019-11-13,,,false,,Doctor Reference Form,,,487.928,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2856,2019-07-22 11:11:05.337000,2019-07-22,,,,,false,,Advanced Nurse Practitionerr Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2856,2019-07-22 11:11:05.333000,2019-07-22,,,,,false,,Advanced Nurse Practitionerr Reference Form,,,,,,,SENT,Requested,,,,,,,,
3471,2019-09-04 14:33:23.640000,2019-09-04,,,,,false,,Administrator Reference Form,,,,,,,SENT,Requested,,,,,,,,
1596,2019-05-30 09:38:46.922000,2019-05-30,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2244,2019-06-22 13:18:15.421000,2019-06-22,2019-06-22 17:37:18.922000,2019-06-22,,,false,,Doctor Reference Form,,,15543.501,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2244,2019-06-19 13:04:32.157000,2019-06-19,2019-06-19 13:05:02.727000,2019-06-19,2019-06-22 17:36:02.873000,2019-06-22,false,,Doctor Reference Form,,,30.57,275460.146,275490.716,,APPROVED,Approved,1,4,4,,Low,High,High,
4815,2020-02-05 14:13:17.572000,2020-02-05,2020-02-05 14:27:44.704000,2020-02-05,,,false,,Doctor Reference Form,,,867.132,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
4815,2020-02-05 14:28:14.515000,2020-02-05,2020-02-05 14:30:04.765000,2020-02-05,,,false,,Doctor Reference Form,,,110.25,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3746,2019-10-03 13:19:47.765000,2019-10-03,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
932,2018-12-27 12:44:38.346000,2018-12-27,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
9188,2022-04-12 12:58:53.741000,2022-04-12,,,,,false,,111new,,,,,,,SENT,Requested,,,,,,,,
1781,2019-04-25 07:45:14.214000,2019-04-25,,,,,false,,Nurse Reference Form,,,,,,,AWAITING_APPROVAL,Submitted,,,,,,,,
1781,2019-04-25 07:44:42.819000,2019-04-25,,,,,false,,Nurse Reference Form,,,,,,,AWAITING_APPROVAL,Submitted,,,,,,,,
1781,2019-04-25 07:44:42.916000,2019-04-25,,,,,false,,Nurse Reference Form,,,,,,,AWAITING_APPROVAL,Submitted,,,,,,,,
1781,2019-04-25 07:44:43.164000,2019-04-25,,,,,false,,Nurse Reference Form,,,,,,,AWAITING_APPROVAL,Submitted,,,,,,,,
1781,2019-04-25 07:28:41.450000,2019-04-25,2019-04-25 07:50:05.201000,2019-04-25,,,false,,Nurse Reference Form,,,1283.751,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2544,2019-07-15 10:49:50.366000,2019-07-15,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
3037,2019-08-02 12:32:27.928000,2019-08-02,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
5646,2021-01-14 12:23:08.325000,2021-01-14,2021-01-14 12:24:20.559000,2021-01-14,,,false,,Reference form 766,,,72.234,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
5646,2021-01-14 12:17:53.493000,2021-01-14,2021-01-14 12:19:02.583000,2021-01-14,,,false,,Reference form 766,,,69.09,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
5646,2021-01-14 12:17:54.292000,2021-01-14,2021-01-14 12:21:58.043000,2021-01-14,,,false,,Reference form 766,,,243.751,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
5646,2020-11-25 11:18:06.804000,2020-11-25,,,,,false,,Reference form 766,,,,,,,OPENED,Requested,,,,,,,,
5646,2021-01-14 16:18:37.722000,2021-01-14,,,,,false,,Reference form 766,,,,,,,SENT,Requested,,,,,,,,
2250,2019-06-20 15:30:07.386000,2019-06-20,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
2250,2019-06-20 14:31:06.556000,2019-06-20,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
2996,2019-07-31 10:17:29.993000,2019-07-31,,,,,false,,Care Teamer Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
2996,2019-07-31 10:17:29.991000,2019-07-31,,,,,false,,Care Teamer Reference Form,,,,,,,SENT,Requested,,,,,,,,
3702,2019-10-02 15:36:47.611000,2019-10-02,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
5646,2021-01-14 12:25:59.581000,2021-01-14,2021-01-14 12:27:17.178000,2021-01-14,,,false,,Reference form 766,,,77.597,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
973,2019-05-28 08:54:00.772000,2019-05-28,2019-05-28 08:54:51.943000,2019-05-28,,,false,,Doctor Reference Form,,,51.171,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2986,2019-07-31 09:20:08.048000,2019-07-31,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1932,2019-05-27 15:09:38.264000,2019-05-27,,,,,false,,Therapist Reference Form,,,,,,,OPENED,Requested,,,,,,,,
1932,2019-05-27 14:35:41.234000,2019-05-27,,,,,false,,Therapist Reference Form,,,,,,,OPENED,Requested,,,,,,,,
1932,2019-05-27 14:38:10.521000,2019-05-27,2019-05-27 14:39:04.408000,2019-05-27,2019-07-09 13:48:04.866000,2019-07-09,false,,Therapist Reference Form,,,53.887,3712140.458,3712194.345,,APPROVED,Approved,1,43,43,,Low,High,High,
1932,2019-05-15 09:28:06.265000,2019-05-15,,,,,false,,Therapist Reference Form,,,,,,,OPENED,Requested,,,,,,,,
2986,2019-07-31 09:20:08.050000,2019-07-31,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
1641,2019-04-15 14:50:31.770000,2019-04-15,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
10459,2024-08-22 09:47:36.985000,2024-08-22,2024-08-22 09:49:12.230000,2024-08-22,,,false,,test survey,,,95.245,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3842,2020-03-19 15:12:46.221000,2020-03-19,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3842,2020-03-19 15:12:06.856000,2020-03-19,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3842,2020-03-19 14:49:57.709000,2020-03-19,2020-03-19 14:52:42.253000,2020-03-19,,,false,,Reference form 848,,,164.544,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3842,2020-03-19 15:18:58.641000,2020-03-19,2020-03-19 15:20:06.482000,2020-03-19,,,false,,Reference form 848,,,67.841,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3842,2020-03-19 14:47:58.074000,2020-03-19,,,,,false,,Reference form 848,,,,,,,SENT,Requested,,,,,,,,
3842,2019-11-26 12:44:12.354000,2019-11-26,,,,,false,,Reference form 848,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
3842,2019-11-26 12:48:48.539000,2019-11-26,,,,,false,,Reference form 848,,,,,,,OPENED,Requested,,,,,,,,
3842,2019-11-26 12:44:30.983000,2019-11-26,2019-11-26 12:49:29.868000,2019-11-26,,,false,,Reference form 848,,,298.885,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3842,2020-03-19 15:14:21.080000,2020-03-19,2020-03-19 15:16:29.903000,2020-03-19,,,false,,Reference form 848,,,128.823,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
2225,2019-06-18 10:25:56.053000,2019-06-18,2019-06-18 12:06:39.142000,2019-06-18,,,false,,Doctor Reference Form,,,6043.089,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1786,2019-04-25 09:23:55.148000,2019-04-25,2019-04-25 09:25:53.997000,2019-04-25,,,false,,Doctor Reference Form,,,118.849,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3298,2019-08-23 13:45:51.112000,2019-08-23,,,,,false,,Doctor Reference Form,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
3298,2019-08-30 08:27:55.839000,2019-08-30,,,,,false,,Doctor Reference Form,,,,,,,OPENED,Requested,,,,,,,,
14410,2024-02-02 11:07:28.851000,2024-02-02,2024-02-02 12:42:47.235000,2024-02-02,,,false,,ohsnap,,,5718.384,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14410,2024-02-02 11:01:12.802000,2024-02-02,2024-02-02 11:04:57.924000,2024-02-02,2024-03-04 09:37:24.575000,2024-03-04,false,,ohsnap,,,225.122,2673146.651,2673371.773,,APPROVED,Approved,1,31,31,,Low,High,High,
14410,2024-02-02 10:58:18.102000,2024-02-02,2024-02-02 10:59:28.466000,2024-02-02,,,false,,ohsnap,,,70.364,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
1680,2019-04-17 14:34:13.666000,2019-04-17,2019-04-17 14:36:44.306000,2019-04-17,,,false,,Care Team qwer Reference Form,,,150.64,,,,DENIED,Declined,1,,,,Low,,,
1680,2019-04-17 14:34:13.670000,2019-04-17,2019-04-17 14:38:17.383000,2019-04-17,,,false,,Care Team qwer Reference Form,,,243.713,,,,APPROVED,Approved,1,,,,Low,,,
1680,2019-04-17 14:34:13.665000,2019-04-17,2019-04-17 14:35:15.764000,2019-04-17,2019-04-17 14:34:36.719000,2019-04-17,false,,Care Team qwer Reference Form,,,62.099,-39.045,23.054,,APPROVED,Approved,1,0,1,,Low,Low,Low,
12022,2023-04-05 15:26:21.940000,2023-04-05,2023-04-05 15:29:16.506000,2023-04-05,2023-09-01 09:52:45.243000,2023-09-01,false,,November,,,174.566,12853408.737,12853583.303,,APPROVED,Approved,1,149,149,,Low,High,High,
12322,2025-03-20 10:04:42.031000,2025-03-20,2025-03-20 10:06:53.770000,2025-03-20,,,false,,A reference with dates,,,131.739,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14333,2023-11-24 08:09:06.090000,2023-11-24,,,,,false,,345345,,,,,,,SENT,Requested,,,,,,,,
14333,2023-11-24 08:08:49.675000,2023-11-24,,,,,false,,345345,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1619,2019-04-13 10:20:06.725000,2019-04-13,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
3787,2019-10-04 12:36:30.405000,2019-10-04,2019-10-04 12:40:02.925000,2019-10-04,,,false,,Doctor Reference Form,,,212.52,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
3787,2019-10-04 12:36:35.256000,2019-10-04,2019-10-04 12:38:53.766000,2019-10-04,2019-10-04 12:53:04.859000,2019-10-04,false,,Doctor Reference Form,,,138.51,851.093,989.603,,DENIED,Declined,1,1,1,,Low,Low,Low,
8296,2021-11-01 13:49:50.078000,2021-11-01,,,,,false,,Reference form 766,,,,,,,SENT,Requested,,,,,,,,
8296,2021-10-29 08:21:36.507000,2021-10-29,,,,,false,,Reference form 766,,,,,,,SENT,Requested,,,,,,,,
8296,2021-08-06 11:51:57.257000,2021-08-06,2021-08-06 11:52:55.629000,2021-08-06,2022-01-18 15:31:27.798000,2022-01-18,false,,Reference form 766,,,58.372,14269112.169,14269170.541,,DENIED,Declined,1,166,166,,Low,High,High,
8296,2021-08-23 14:16:25.744000,2021-08-23,2021-08-23 14:22:28.047000,2021-08-23,,,false,,Reference form 766,,,362.303,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
14790,2024-09-04 15:25:21.715000,2024-09-04,,,,,false,,asfasf,,,,,,,SENT,Requested,,,,,,,,
8296,2021-08-12 21:31:39.141000,2021-08-12,2021-08-12 21:33:07.245000,2021-08-12,,,false,,Reference form 766,,,88.104,,,,AWAITING_APPROVAL,Submitted,1,,,,Low,,,
8296,2021-06-03 14:45:14.798000,2021-06-03,,,,,false,,Reference form 766,,,,,,,EMAIL_BOUNCED,Requested,,,,,,,,
1763,2019-04-23 08:46:36.063000,2019-04-23,,,,,false,,Doctor Reference Form,,,,,,,SENT,Requested,,,,,,,,
